entity_id,club_id,club,match_id,date,source_url,shirt_number,match_name,passes_attempted,passes_completed,pass_completion_pct,switches,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,shots,goals,distribution_page,tackles_attempted,tackles_won,blocks,interceptions,direct_pressures,indirect_pressures,aerial_duels_won,physical_duels_won,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_pressing,regains,interruptions,defence_page,distance_m,zone1_m,zone2_m,zone3_m,zone4_m,zone5_m,high_speed_runs,sprints,top_speed_kmh,physical_page
botafogo:39,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,39,Gonzalo MASTRIANI,6.0,6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43,2.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,28.0,16.0,0.0,1.0,48,5307.1,1992.7,2218.0,822.5,221.9,52.0,79.0,18.0,28.6,51
botafogo:99,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,99,IGOR JESUS,29.0,23.0,79.0,1.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,4.0,1.0,43,3.0,2.0,1.0,0.0,4.0,34.0,5.0,1.0,6.0,0.0,2.0,34.0,20.0,2.0,1.0,48,9936.5,3458.6,4288.3,1180.9,626.1,382.6,110.0,56.0,31.4,51
botafogo:5,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,5,DANILO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,48,1132.6,340.7,548.0,160.8,83.2,0.0,18.0,7.0,23.4,51
botafogo:23,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,23,Santiago RODRIGUEZ,3.0,2.0,67.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,43,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,48,1211.3,269.0,541.4,240.3,133.3,27.4,19.0,10.0,26.0,51
botafogo:30,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,30,Joaquin CORREA,20.0,17.0,85.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,1.0,0.0,1.0,0.0,43,0.0,0.0,2.0,2.0,2.0,17.0,0.0,1.0,1.0,1.0,4.0,16.0,8.0,3.0,2.0,48,5837.2,1999.3,2417.2,808.2,445.5,166.8,74.0,28.0,28.9,51
botafogo:66,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,66,CUIABANO,5.0,4.0,80.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,43,3.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,48,3041.7,997.8,1269.2,509.0,221.4,44.4,41.0,16.0,29.3,51
botafogo:98,botafogo,Botafogo,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,98,ARTHUR CABRAL,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43,0.0,0.0,2.0,0.0,3.0,9.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,48,3019.5,1047.8,1267.0,491.1,121.9,91.6,39.0,12.0,33.1,51
seattlesoundersfc:24,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,24,Stefan FREI,31.0,28.0,90.0,0.0,0.0,0.0,12.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,49,5695.0,4635.5,997.8,45.9,15.9,0.0,4.0,2.0,22.6,52
seattlesoundersfc:5,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,5,Nouhou TOLO,38.0,35.0,92.0,0.0,1.0,0.0,10.0,9.0,90.0,3.0,2.0,1.0,0.0,0.0,45,1.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0,7.0,17.0,6.0,3.0,0.0,49,5079.7,1899.9,2042.7,704.1,313.6,119.4,65.0,29.0,29.6,52
seattlesoundersfc:7,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,7,Cristian ROLDAN,72.0,66.0,92.0,3.0,2.0,1.0,27.0,25.0,93.0,3.0,1.0,2.0,4.0,1.0,45,3.0,2.0,4.0,0.0,6.0,21.0,4.0,0.0,6.0,1.0,16.0,11.0,3.0,4.0,4.0,49,11865.2,3244.9,5892.7,1897.2,561.3,269.1,149.0,43.0,32.0,52
seattlesoundersfc:9,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,9,Jesus FERREIRA,36.0,32.0,89.0,1.0,1.0,0.0,7.0,5.0,71.0,1.0,1.0,0.0,2.0,0.0,45,3.0,0.0,2.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,5.0,19.0,7.0,2.0,2.0,49,8396.6,2651.6,3694.6,1341.0,544.8,164.6,119.0,39.0,30.5,52
seattlesoundersfc:11,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,11,Albert RUSNAK,51.0,45.0,88.0,0.0,9.0,1.0,25.0,17.0,68.0,1.0,0.0,1.0,8.0,0.0,45,0.0,0.0,2.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,4.0,22.0,9.0,3.0,2.0,49,11119.3,3782.7,5305.7,1534.1,459.0,37.8,135.0,39.0,28.9,52
seattlesoundersfc:16,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,16,Alex ROLDAN,68.0,59.0,87.0,0.0,6.0,0.0,20.0,18.0,90.0,2.0,0.0,2.0,2.0,0.0,45,2.0,2.0,2.0,1.0,5.0,12.0,0.0,0.0,0.0,1.0,4.0,14.0,6.0,4.0,0.0,49,12061.8,3385.5,5870.5,1693.9,760.8,351.2,149.0,59.0,32.7,52
seattlesoundersfc:18,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,18,Obed VARGAS,77.0,72.0,94.0,2.0,0.0,0.0,21.0,18.0,86.0,7.0,5.0,2.0,2.0,0.0,45,2.0,0.0,3.0,5.0,3.0,20.0,0.0,0.0,0.0,2.0,11.0,13.0,4.0,6.0,3.0,49,12533.5,3010.3,5912.6,2832.2,657.0,121.5,220.0,47.0,30.5,52
seattlesoundersfc:19,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,19,Danny MUSOVSKI,12.0,10.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.0,0.0,0.0,0.0,1.0,38.0,3.0,0.0,4.0,0.0,1.0,18.0,11.0,1.0,0.0,49,9896.1,2659.8,5141.4,1583.2,446.9,64.8,135.0,33.0,29.6,52
seattlesoundersfc:20,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,20,KIM Keehee,31.0,29.0,94.0,0.0,0.0,0.0,10.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,45,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,49,4913.0,2069.8,2111.4,574.9,132.4,24.6,45.0,12.0,27.8,52
seattlesoundersfc:25,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,25,Jackson RAGEN,87.0,78.0,90.0,1.0,0.0,0.0,36.0,29.0,81.0,1.0,1.0,0.0,1.0,0.0,45,3.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,4.0,9.0,2.0,1.0,9.0,2.0,49,10661.4,3603.1,5301.1,1256.9,389.5,110.9,115.0,27.0,29.7,52
seattlesoundersfc:77,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,77,Ryan KENT,24.0,20.0,83.0,0.0,3.0,0.0,12.0,8.0,67.0,9.0,8.0,1.0,0.0,0.0,45,2.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,2.0,1.0,49,8319.0,2860.7,3284.3,1527.4,481.3,165.3,119.0,36.0,31.6,52
seattlesoundersfc:10,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,10,Pedro DE LA VEGA,9.0,9.0,100.0,0.0,3.0,1.0,1.0,1.0,100.0,2.0,1.0,1.0,2.0,0.0,45,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,49,2841.0,839.3,1228.6,463.5,225.7,83.9,36.0,22.0,30.0,52
seattlesoundersfc:14,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,14,Paul ROTHROCK,7.0,6.0,86.0,1.0,4.0,3.0,1.0,1.0,100.0,1.0,1.0,0.0,2.0,0.0,45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,49,2877.6,914.8,1157.2,513.8,182.5,109.2,38.0,16.0,32.1,52
seattlesoundersfc:15,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,15,Jon BELL,29.0,24.0,83.0,0.0,0.0,0.0,9.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,45,2.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,49,5579.3,2017.2,2240.2,890.3,238.4,193.2,66.0,18.0,33.1,52
seattlesoundersfc:21,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,21,Reed BAKERWHITING,27.0,25.0,93.0,0.0,2.0,0.0,8.0,6.0,75.0,1.0,1.0,0.0,2.0,0.0,45,4.0,2.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,3.0,3.0,15.0,11.0,4.0,1.0,49,6341.3,1756.4,2709.3,1003.9,573.6,298.1,90.0,40.0,32.4,52
seattlesoundersfc:95,seattlesoundersfc,Seattle Sounders FC,5,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M05%20BOT%20V%20SEA%20POST%20MATCH%20REPORT.pdf,95,Osaze DE ROSARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49,1288.9,402.8,597.8,161.4,117.5,9.3,15.0,10.0,26.6,52
chelseafc:1,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,1,Robert SANCHEZ,26.0,20.0,77.0,1.0,0.0,0.0,11.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,1.0,47,4158.9,3265.1,732.0,140.4,18.5,2.8,15.0,2.0,25.4,50
chelseafc:3,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,3,Marc CUCURELLA,61.0,59.0,97.0,0.0,2.0,0.0,15.0,14.0,93.0,2.0,1.0,1.0,0.0,0.0,42,1.0,0.0,3.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,8.0,24.0,6.0,3.0,2.0,47,10884.7,3780.6,4663.2,1399.2,650.2,391.3,116.0,56.0,32.1,50
chelseafc:4,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,4,Tosin ADARABIOYO,111.0,107.0,96.0,1.0,0.0,0.0,21.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,42,5.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,6.0,4.0,3.0,5.0,4.0,47,8803.8,4350.7,3328.8,764.4,314.1,45.8,68.0,18.0,29.9,50
chelseafc:6,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,6,Levi COLWILL,88.0,83.0,94.0,0.0,0.0,0.0,19.0,16.0,84.0,1.0,0.0,1.0,0.0,0.0,42,1.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,5.0,18.0,4.0,4.0,3.0,47,9381.6,3873.7,3899.2,1026.4,422.3,160.1,95.0,39.0,30.3,50
chelseafc:7,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,7,PEDRO NETO,54.0,51.0,94.0,0.0,8.0,3.0,8.0,6.0,75.0,5.0,4.0,1.0,2.0,1.0,42,0.0,0.0,1.0,0.0,4.0,17.0,0.0,0.0,0.0,2.0,10.0,8.0,7.0,0.0,2.0,47,10207.5,4141.2,3595.4,1325.4,779.8,365.7,98.0,65.0,33.2,50
chelseafc:10,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,10,Cole PALMER,54.0,47.0,87.0,2.0,2.0,0.0,16.0,13.0,81.0,4.0,2.0,2.0,6.0,0.0,42,2.0,1.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,26.0,17.0,1.0,1.0,47,9281.1,3814.4,3442.0,1279.0,473.6,272.1,110.0,40.0,31.6,50
chelseafc:11,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,11,Noni MADUEKE,26.0,25.0,96.0,2.0,3.0,1.0,5.0,3.0,60.0,5.0,5.0,0.0,2.0,0.0,42,3.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,0.0,5.0,7.0,5.0,2.0,0.0,47,6632.7,2919.1,2069.2,870.4,514.3,259.7,73.0,38.0,31.9,50
chelseafc:15,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,15,Nicolas JACKSON,14.0,13.0,93.0,0.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,0.0,2.0,0.0,42,1.0,0.0,1.0,0.0,4.0,18.0,1.0,0.0,1.0,0.0,2.0,21.0,12.0,1.0,0.0,47,7368.8,2747.7,3064.0,816.5,463.7,276.8,66.0,47.0,35.4,50
chelseafc:24,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,24,Reece JAMES,44.0,42.0,95.0,1.0,0.0,0.0,11.0,9.0,82.0,1.0,0.0,1.0,1.0,0.0,42,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,5.0,0.0,47,4541.6,2200.3,1638.1,362.8,242.4,98.1,35.0,21.0,34.8,50
chelseafc:25,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,25,Moises CAICEDO,88.0,79.0,90.0,1.0,0.0,0.0,17.0,15.0,88.0,1.0,0.0,1.0,0.0,0.0,42,12.0,5.0,1.0,3.0,9.0,16.0,1.0,0.0,1.0,2.0,6.0,25.0,9.0,9.0,3.0,47,9121.0,3333.8,3915.0,1308.7,428.8,134.7,110.0,33.0,30.8,50
chelseafc:45,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,45,Romeo LAVIA,59.0,58.0,98.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,0.0,0.0,0.0,42,3.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,11.0,6.0,1.0,1.0,47,5093.7,1745.1,2365.7,614.8,294.5,73.6,62.0,21.0,30.3,50
chelseafc:8,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,8,Enzo FERNANDEZ,38.0,32.0,84.0,3.0,1.0,1.0,11.0,8.0,73.0,0.0,0.0,0.0,3.0,1.0,42,1.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,4.0,16.0,7.0,2.0,1.0,47,5832.9,1797.8,2389.9,1019.5,461.8,164.0,89.0,38.0,30.0,50
chelseafc:9,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,9,Liam DELAP,8.0,7.0,88.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,1.0,47,3655.8,1128.9,1446.3,714.5,317.2,49.0,58.0,24.0,28.6,50
chelseafc:14,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,14,DARIO ESSUGO,8.0,7.0,88.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,42,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,47,1372.1,300.1,556.2,274.6,133.5,107.7,18.0,10.0,32.3,50
chelseafc:18,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,18,Christopher NKUNKU,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1302.2,288.7,520.4,373.7,86.8,32.6,25.0,6.0,28.0,50
chelseafc:27,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,27,Malo GUSTO,46.0,43.0,93.0,0.0,1.0,1.0,11.0,10.0,91.0,1.0,0.0,1.0,0.0,0.0,42,3.0,1.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,2.0,10.0,4.0,4.0,0.0,47,5082.2,1963.8,1892.1,787.4,345.6,93.3,70.0,33.0,30.1,50
chelseafc:32,chelseafc,Chelsea FC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,32,Tyrique GEORGE,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,47,3280.4,1156.2,1181.7,471.4,277.2,194.0,41.0,24.0,31.9,50
lafc:1,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,1,Hugo LLORIS,29.0,19.0,66.0,1.0,0.0,0.0,15.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,48,5170.3,3912.4,1135.6,97.7,18.1,6.4,10.0,1.0,26.7,51
lafc:4,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,4,Eddie SEGURA,49.0,45.0,92.0,0.0,0.0,0.0,11.0,10.0,91.0,0.0,0.0,0.0,1.0,0.0,44,5.0,3.0,7.0,0.0,7.0,18.0,0.0,0.0,0.0,2.0,7.0,13.0,5.0,7.0,3.0,48,10202.4,3798.5,4324.5,1548.1,430.1,101.2,135.0,32.0,29.3,51
lafc:6,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,6,IGOR JESUS,50.0,44.0,88.0,0.0,0.0,0.0,18.0,14.0,78.0,2.0,0.0,2.0,0.0,0.0,44,2.0,1.0,4.0,1.0,5.0,28.0,0.0,0.0,0.0,0.0,8.0,42.0,15.0,3.0,3.0,48,9540.2,2655.1,4562.7,1815.2,413.8,93.4,155.0,36.0,30.0,51
lafc:8,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,8,Marky DELGADO,41.0,31.0,76.0,1.0,0.0,0.0,15.0,11.0,73.0,1.0,1.0,0.0,0.0,0.0,44,1.0,0.0,4.0,0.0,4.0,53.0,0.0,0.0,0.0,0.0,6.0,44.0,29.0,2.0,3.0,48,10938.2,2879.6,5315.9,1811.1,802.9,128.7,161.0,58.0,28.2,51
lafc:11,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,11,Timothy TILLMAN,40.0,35.0,88.0,0.0,2.0,0.0,15.0,14.0,93.0,6.0,4.0,2.0,0.0,0.0,44,4.0,2.0,3.0,1.0,5.0,26.0,0.0,0.0,0.0,0.0,7.0,37.0,13.0,4.0,3.0,48,10247.5,3402.0,4411.9,1640.6,584.5,208.6,141.0,51.0,31.2,51
lafc:14,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,14,Sergi PALENCIA,38.0,36.0,95.0,0.0,1.0,1.0,11.0,10.0,91.0,2.0,1.0,1.0,0.0,0.0,44,8.0,3.0,4.0,0.0,8.0,20.0,0.0,0.0,0.0,5.0,6.0,10.0,8.0,6.0,5.0,48,10423.7,3514.0,4722.2,1330.6,523.2,333.6,105.0,43.0,31.4,51
lafc:17,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,17,Jeremy EBOBISSE,7.0,5.0,71.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,44,2.0,0.0,0.0,0.0,3.0,35.0,0.0,0.0,1.0,0.0,0.0,33.0,27.0,0.0,0.0,48,5299.5,1895.1,2232.1,832.6,269.1,70.5,68.0,24.0,29.1,51
lafc:24,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,24,Ryan HOLLINGSHEAD,38.0,35.0,92.0,1.0,0.0,0.0,11.0,9.0,82.0,2.0,1.0,1.0,1.0,0.0,44,5.0,1.0,3.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,7.0,24.0,13.0,3.0,3.0,48,10488.6,3523.7,4681.2,1278.5,689.4,315.8,103.0,49.0,31.4,51
lafc:27,lafc,LAFC,6,2025-06-16,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M06%20CHE%20V%20LAF%20POST%20MATCH%20REPORT.pdf,27,Nathan ORDAZ,9.0,8.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.0,1.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,48,4735.1,1441.0,2147.0,686.1,283.5,177.5,60.0,29.0,32.1,51
